,0
18726,0
18727,2
18728,1
18729,1
18730,2
18731,1
18732,2
18733,1
18734,1
18735,1
18736,2
18737,1
18738,2
18739,2
18740,2
18741,2
18742,1
18743,2
18744,2
18745,0
18746,1
18747,1
18748,2
18749,1
18750,1
18751,2
18752,2
18753,1
18754,1
18755,0
18756,2
18757,0
18758,1
18759,2
18760,0
18761,1
18762,1
18763,2
18764,1
18765,1
18766,2
18767,2
18768,0
18769,1
18770,2
18771,1
18772,2
18773,1
18774,2
18775,0
18776,1
18777,0
18778,0
18779,2
18780,2
18781,2
18782,1
18783,2
18784,2
18785,0
18786,2
18787,1
18788,0
18789,2
18790,1
18791,0
18792,2
18793,1
18794,0
18795,2
18796,0
18797,0
18798,1
18799,2
18800,1
18801,0
18802,2
18803,1
18804,1
18805,2
18806,1
18807,0
18808,0
18809,0
18810,1
18811,1
18812,1
18813,0
18814,0
18815,2
18816,0
18817,0
18818,0
18819,1
18820,1
18821,0
18822,0
18823,2
18824,0
18825,2
18826,0
18827,2
18828,1
18829,0
18830,1
18831,0
18832,1
18833,0
18834,1
18835,0
18836,1
18837,0
18838,1
18839,1
18840,2
18841,1
18842,0
18843,1
18844,1
18845,0
18846,1
18847,2
18848,1
18849,1
18850,2
18851,2
18852,2
18853,2
18854,2
18855,0
18856,2
18857,1
18858,1
18859,1
18860,0
18861,1
18862,0
18863,1
18864,0
18865,2
18866,0
18867,0
18868,0
18869,2
18870,1
18871,1
18872,2
18873,1
18874,1
18875,2
18876,0
18877,1
18878,0
18879,0
18880,1
18881,1
18882,2
18883,1
18884,2
18885,2
18886,0
18887,0
18888,1
18889,2
18890,1
18891,1
18892,0
18893,1
18894,2
18895,0
18896,2
18897,0
18898,1
18899,0
18900,1
18901,1
18902,1
18903,1
18904,1
18905,0
18906,0
18907,2
18908,2
18909,0
18910,0
18911,1
18912,2
18913,1
18914,1
18915,0
18916,2
18917,0
18918,0
18919,1
18920,0
18921,2
18922,0
18923,2
18924,2
18925,0
18926,2
18927,0
18928,0
18929,2
18930,0
18931,1
18932,1
18933,0
18934,1
18935,1
18936,0
18937,1
18938,1
18939,2
18940,2
18941,2
18942,1
18943,2
18944,0
18945,1
18946,2
18947,0
18948,0
18949,1
18950,1
18951,1
18952,0
18953,2
18954,1
18955,2
18956,2
18957,0
18958,2
18959,0
18960,1
18961,2
18962,0
18963,1
18964,2
18965,2
18966,1
18967,1
18968,2
18969,2
18970,0
18971,1
18972,1
18973,2
18974,2
18975,1
18976,0
18977,0
18978,0
18979,0
18980,0
18981,0
18982,0
18983,0
18984,1
18985,0
18986,0
18987,2
18988,0
18989,1
18990,0
18991,2
18992,1
18993,1
18994,1
18995,1
18996,1
18997,1
18998,2
18999,0
19000,1
19001,1
19002,0
19003,1
19004,1
19005,0
19006,2
19007,2
19008,2
19009,1
19010,0
19011,0
19012,2
19013,2
19014,1
19015,1
19016,0
19017,0
19018,1
19019,0
19020,1
19021,1
19022,2
19023,1
19024,1
19025,1
19026,0
19027,2
19028,2
19029,1
19030,0
19031,1
19032,1
19033,2
19034,2
19035,1
19036,1
19037,2
19038,2
19039,2
19040,1
19041,0
19042,2
19043,2
19044,1
19045,2
19046,0
19047,0
19048,1
19049,1
19050,1
19051,2
19052,0
19053,2
19054,1
19055,1
19056,0
19057,2
19058,0
19059,0
19060,0
19061,0
19062,2
19063,2
19064,1
19065,1
19066,0
19067,2
19068,1
19069,1
19070,1
19071,1
19072,0
19073,2
19074,0
19075,2
19076,2
19077,1
19078,1
19079,1
19080,1
19081,1
19082,2
19083,1
19084,2
19085,1
19086,1
19087,2
19088,1
19089,0
19090,1
19091,0
19092,1
19093,0
19094,1
19095,1
19096,1
19097,2
19098,0
19099,2
19100,2
19101,1
19102,2
19103,0
19104,1
19105,1
19106,1
19107,0
19108,0
19109,0
19110,1
19111,0
19112,1
19113,1
19114,0
19115,0
19116,0
19117,1
19118,0
19119,2
19120,1
19121,2
19122,1
19123,1
19124,1
19125,1
19126,2
19127,1
19128,0
19129,1
19130,0
19131,2
19132,0
19133,0
19134,0
19135,0
19136,0
19137,0
19138,0
19139,2
19140,1
19141,0
19142,2
19143,0
19144,0
19145,1
19146,0
19147,1
19148,1
19149,2
19150,0
19151,1
19152,2
19153,1
19154,1
19155,1
19156,1
19157,0
19158,2
19159,1
19160,1
19161,0
19162,1
19163,2
19164,1
19165,1
19166,0
19167,0
19168,2
19169,1
19170,1
19171,2
19172,1
19173,0
19174,0
19175,1
19176,0
19177,0
19178,0
19179,1
19180,1
19181,1
19182,1
19183,0
19184,1
19185,2
19186,1
19187,0
19188,1
19189,2
19190,2
19191,1
19192,0
19193,1
19194,1
19195,2
19196,0
19197,2
19198,0
19199,2
19200,0
19201,2
19202,2
19203,1
19204,1
19205,0
19206,1
19207,2
19208,2
19209,1
19210,0
19211,1
19212,1
19213,1
19214,0
19215,0
19216,1
19217,2
19218,2
19219,0
19220,2
19221,2
19222,0
19223,0
19224,1
19225,0
19226,1
19227,1
19228,0
19229,0
19230,2
19231,0
19232,1
19233,2
19234,0
19235,1
19236,0
19237,1
19238,1
19239,0
19240,0
19241,1
19242,0
19243,0
19244,1
19245,1
19246,1
19247,0
19248,2
19249,1
19250,2
19251,1
19252,0
19253,1
19254,1
19255,1
19256,0
19257,1
19258,1
19259,0
19260,2
19261,2
19262,1
19263,0
19264,1
19265,2
19266,2
19267,1
19268,2
19269,2
19270,2
19271,1
19272,0
19273,2
19274,0
19275,1
19276,2
19277,1
19278,2
19279,0
19280,1
19281,1
19282,1
19283,0
19284,0
19285,0
19286,0
19287,2
19288,1
19289,2
19290,2
19291,2
19292,0
19293,2
19294,1
19295,2
19296,1
19297,1
19298,1
19299,1
19300,2
19301,1
19302,1
19303,2
19304,1
19305,2
19306,0
19307,2
19308,1
19309,0
19310,2
19311,2
19312,0
19313,1
19314,2
19315,0
19316,1
19317,0
19318,1
19319,1
19320,1
19321,0
19322,0
19323,1
19324,1
19325,0
19326,0
19327,1
19328,2
19329,0
19330,2
19331,0
19332,1
19333,1
19334,2
19335,0
19336,1
19337,1
19338,1
19339,2
19340,2
19341,0
19342,1
19343,1
19344,0
19345,1
19346,0
19347,1
19348,1
19349,0
19350,2
19351,2
19352,0
19353,2
19354,0
19355,0
19356,0
19357,0
19358,1
19359,0
19360,2
19361,0
19362,2
19363,1
19364,2
19365,0
19366,1
19367,2
19368,2
19369,1
19370,0
19371,2
19372,2
19373,1
19374,1
19375,2
19376,0
19377,0
19378,1
19379,1
19380,1
19381,0
19382,0
19383,0
19384,0
19385,2
19386,0
19387,1
19388,0
19389,0
19390,2
19391,1
19392,2
19393,2
19394,1
19395,0
19396,1
19397,1
19398,2
19399,0
19400,1
19401,1
19402,2
19403,1
19404,0
19405,0
19406,0
19407,0
19408,2
19409,1
19410,0
19411,1
19412,2
19413,0
19414,0
19415,2
19416,2
19417,1
19418,1
19419,0
19420,2
19421,2
19422,2
19423,1
19424,0
19425,0
19426,1
19427,0
19428,1
19429,1
19430,1
19431,1
19432,1
19433,2
19434,0
19435,2
19436,1
19437,0
19438,2
19439,1
19440,2
19441,1
19442,1
19443,0
19444,2
19445,0
19446,2
19447,0
19448,0
19449,1
19450,1
19451,0
19452,2
19453,1
19454,2
19455,0
19456,2
19457,0
19458,1
19459,2
19460,2
19461,2
19462,2
19463,0
19464,2
19465,1
19466,1
19467,2
19468,1
19469,0
19470,0
19471,1
19472,1
19473,0
19474,0
19475,1
19476,0
19477,0
19478,1
19479,1
19480,0
19481,1
19482,0
19483,1
19484,0
19485,0
19486,2
19487,1
19488,1
19489,0
19490,0
19491,0
19492,1
19493,0
19494,1
19495,0
19496,1
19497,0
19498,1
19499,1
19500,1
19501,1
19502,2
19503,0
19504,1
19505,1
19506,0
19507,2
19508,0
19509,0
19510,1
19511,2
19512,1
19513,1
19514,1
19515,0
19516,1
19517,1
19518,2
19519,0
19520,2
19521,1
19522,2
19523,1
19524,1
19525,0
19526,0
19527,2
19528,1
19529,0
19530,0
19531,1
19532,0
19533,1
19534,1
19535,1
19536,1
19537,1
19538,0
19539,1
19540,1
19541,1
19542,0
19543,1
19544,1
19545,2
19546,2
19547,1
19548,2
19549,1
19550,2
19551,0
19552,1
19553,1
19554,1
19555,1
19556,2
19557,0
19558,2
19559,1
19560,0
19561,2
19562,1
19563,2
19564,1
19565,0
19566,2
19567,1
19568,0
19569,1
19570,0
19571,2
19572,2
19573,2
19574,1
19575,2
19576,2
19577,2
19578,1
19579,0
19580,2
19581,1
19582,2
19583,1
19584,0
19585,1
19586,2
19587,2
19588,1
19589,0
19590,0
19591,0
19592,0
19593,0
19594,1
19595,1
19596,0
19597,0
19598,2
19599,2
19600,0
19601,1
19602,2
19603,1
19604,0
19605,0
19606,1
19607,1
19608,2
19609,0
19610,1
19611,2
19612,0
19613,1
19614,0
19615,1
19616,0
19617,2
19618,1
19619,2
19620,1
19621,0
19622,2
19623,0
19624,1
19625,2
19626,0
19627,1
19628,2
19629,2
19630,1
19631,1
19632,0
19633,1
19634,1
19635,1
19636,2
19637,2
19638,2
19639,2
19640,2
19641,1
19642,2
19643,0
19644,0
19645,1
19646,2
19647,0
19648,1
19649,0
19650,2
19651,1
19652,2
19653,1
19654,1
19655,0
19656,0
19657,2
19658,1
19659,0
19660,0
19661,1
19662,1
19663,1
19664,2
19665,2
19666,0
19667,0
19668,1
19669,2
19670,1
19671,2
19672,1
19673,2
19674,1
19675,0
19676,2
19677,0
19678,0
19679,1
19680,1
19681,0
19682,0
19683,1
19684,1
19685,2
19686,2
19687,2
19688,1
19689,2
19690,1
19691,2
19692,1
19693,0
19694,2
19695,0
19696,2
19697,1
19698,1
19699,1
19700,2
19701,2
19702,0
19703,1
19704,2
19705,2
19706,1
19707,0
19708,2
19709,1
19710,1
19711,0
19712,2
19713,0
19714,1
19715,2
19716,1
19717,2
19718,2
19719,0
19720,0
19721,2
19722,2
19723,1
19724,2
19725,1
19726,1
19727,1
19728,2
19729,0
19730,1
19731,0
19732,0
19733,2
19734,1
19735,2
19736,1
19737,0
19738,0
19739,1
19740,0
19741,0
19742,0
19743,2
19744,2
19745,2
19746,1
19747,1
19748,0
19749,0
19750,1
19751,1
19752,1
19753,1
19754,1
19755,1
19756,2
19757,0
19758,2
19759,1
19760,1
19761,0
19762,0
19763,2
19764,1
19765,2
19766,0
19767,2
19768,0
19769,0
19770,1
19771,0
19772,0
19773,1
19774,1
19775,1
19776,2
19777,0
19778,1
19779,2
19780,1
19781,1
19782,2
19783,2
19784,1
19785,1
19786,1
19787,2
19788,0
19789,1
19790,1
19791,1
19792,1
19793,0
19794,1
19795,1
19796,1
19797,1
19798,0
19799,1
19800,0
19801,1
19802,2
19803,1
19804,2
19805,1
19806,0
19807,2
19808,0
19809,2
19810,2
19811,2
19812,0
19813,1
19814,0
19815,1
19816,1
19817,1
19818,0
19819,1
19820,1
19821,0
19822,2
19823,0
19824,1
19825,0
19826,0
19827,2
19828,1
19829,2
19830,0
19831,0
19832,0
19833,1
19834,2
19835,0
19836,1
19837,0
19838,1
19839,2
19840,1
19841,2
19842,0
19843,0
19844,0
19845,0
19846,1
19847,1
19848,1
19849,0
19850,1
19851,1
19852,1
19853,1
19854,2
19855,1
19856,1
19857,2
19858,2
19859,2
19860,1
19861,0
19862,2
19863,1
19864,2
19865,0
19866,2
19867,2
19868,0
19869,1
19870,1
19871,2
19872,1
19873,1
19874,1
19875,0
19876,1
19877,1
19878,1
19879,0
19880,2
19881,1
19882,2
19883,1
19884,0
19885,1
19886,1
19887,0
19888,1
19889,1
19890,2
19891,2
19892,2
19893,2
19894,0
19895,2
19896,2
19897,0
19898,1
19899,1
19900,2
19901,0
19902,1
19903,1
19904,1
19905,1
19906,1
19907,1
19908,1
19909,1
19910,1
19911,2
19912,0
19913,2
19914,0
19915,1
19916,0
19917,0
19918,0
19919,0
19920,1
19921,2
19922,1
19923,2
19924,1
19925,1
19926,1
19927,1
19928,1
19929,1
19930,2
19931,2
19932,0
19933,1
19934,1
19935,2
19936,1
19937,1
19938,1
19939,1
19940,2
19941,0
19942,0
19943,1
19944,0
19945,1
19946,0
19947,2
19948,1
19949,2
19950,1
19951,1
19952,0
19953,1
19954,2
19955,0
19956,2
19957,0
19958,0
19959,1
19960,1
19961,1
19962,2
19963,0
19964,0
19965,1
19966,1
19967,2
19968,1
19969,1
19970,1
19971,1
19972,1
19973,2
19974,0
19975,0
19976,2
19977,2
19978,1
19979,0
19980,2
19981,0
19982,2
19983,1
19984,0
19985,1
19986,1
19987,1
19988,0
19989,0
19990,0
19991,1
19992,2
19993,0
19994,1
19995,1
19996,0
19997,2
19998,1
19999,2
20000,1
20001,0
20002,2
20003,1
20004,1
20005,1
20006,2
20007,1
20008,2
20009,1
20010,2
20011,1
20012,0
20013,2
20014,1
20015,1
20016,1
20017,0
20018,1
20019,1
20020,2
20021,0
20022,1
20023,0
20024,0
20025,0
20026,0
20027,1
20028,1
20029,1
20030,2
20031,2
20032,2
20033,1
20034,0
20035,1
20036,0
20037,1
20038,1
20039,2
20040,2
20041,1
20042,1
20043,1
20044,1
20045,2
20046,1
20047,1
20048,1
20049,0
20050,2
20051,1
20052,2
20053,2
20054,1
20055,1
20056,1
20057,2
20058,1
20059,1
20060,0
20061,2
20062,1
20063,1
20064,0
20065,1
20066,1
20067,1
20068,1
20069,0
20070,1
20071,2
20072,0
20073,1
20074,0
20075,0
20076,1
20077,1
20078,1
20079,0
20080,0
20081,1
20082,2
20083,0
20084,0
20085,1
20086,2
20087,1
20088,2
20089,0
20090,2
20091,2
20092,2
20093,2
20094,1
20095,2
20096,0
20097,2
20098,1
20099,2
20100,0
20101,1
20102,0
20103,1
20104,2
20105,0
20106,1
20107,1
20108,1
20109,1
20110,2
20111,1
20112,1
20113,0
20114,2
20115,0
20116,2
20117,1
20118,1
20119,0
20120,1
20121,0
20122,0
20123,2
20124,0
20125,0
20126,1
20127,1
20128,2
20129,1
20130,0
20131,2
20132,0
20133,2
20134,1
20135,1
20136,2
20137,2
20138,1
20139,2
20140,1
20141,2
20142,1
20143,0
20144,0
20145,1
20146,1
20147,1
20148,2
20149,2
20150,0
20151,1
20152,2
20153,1
20154,0
20155,1
20156,0
20157,1
20158,0
20159,0
20160,1
20161,1
20162,0
20163,0
20164,1
20165,0
20166,0
20167,0
20168,0
20169,2
20170,1
20171,1
20172,2
20173,1
20174,1
20175,0
20176,1
20177,0
20178,2
20179,1
20180,0
20181,1
20182,1
20183,1
20184,1
20185,1
20186,0
20187,2
20188,1
20189,1
20190,2
20191,1
20192,1
20193,1
20194,1
20195,1
20196,2
20197,2
20198,1
20199,1
20200,0
20201,1
20202,0
20203,2
20204,0
20205,0
20206,1
20207,0
20208,1
20209,2
20210,2
20211,0
20212,1
20213,1
20214,1
20215,1
20216,1
20217,0
20218,0
20219,0
20220,1
20221,1
20222,1
20223,1
20224,0
20225,0
20226,0
20227,0
20228,2
20229,0
20230,1
20231,1
20232,2
20233,0
20234,1
20235,1
20236,0
20237,0
20238,0
20239,2
20240,0
20241,1
20242,1
20243,1
20244,0
20245,1
20246,1
20247,1
20248,1
20249,0
20250,1
20251,2
20252,1
20253,0
20254,2
20255,2
20256,1
20257,2
20258,0
20259,0
20260,1
20261,1
20262,1
20263,0
20264,2
20265,1
20266,1
20267,2
20268,1
20269,0
20270,0
20271,1
20272,1
20273,0
20274,1
20275,2
20276,0
20277,0
20278,0
20279,1
20280,0
20281,1
20282,2
20283,1
20284,1
20285,2
20286,1
20287,2
20288,2
20289,0
20290,1
20291,0
20292,1
20293,2
20294,1
20295,1
20296,0
20297,2
20298,1
20299,1
20300,2
20301,2
20302,2
20303,1
20304,0
20305,0
20306,2
20307,1
20308,1
20309,1
20310,1
20311,2
20312,0
20313,2
20314,0
20315,1
20316,0
20317,0
20318,2
20319,1
20320,2
20321,0
20322,1
20323,1
20324,2
20325,0
20326,0
20327,2
20328,0
20329,0
20330,1
20331,1
20332,1
20333,1
20334,2
20335,1
20336,0
20337,1
20338,0
20339,1
20340,1
20341,0
20342,2
20343,2
20344,0
20345,2
20346,1
20347,1
20348,1
20349,2
20350,0
20351,0
20352,1
20353,2
20354,1
20355,0
20356,2
20357,1
20358,0
20359,1
20360,2
20361,2
20362,1
20363,2
20364,1
20365,1
20366,1
20367,2
20368,1
20369,0
20370,0
20371,0
20372,2
20373,0
20374,2
20375,0
20376,1
20377,1
20378,0
20379,2
20380,2
20381,1
20382,1
20383,1
20384,2
20385,1
20386,1
20387,2
20388,0
20389,1
20390,0
20391,0
20392,0
20393,0
20394,1
20395,1
20396,2
20397,1
20398,2
20399,2
20400,1
20401,2
20402,1
20403,0
20404,2
20405,2
20406,1
20407,0
20408,2
20409,2
20410,0
20411,1
20412,0
20413,2
20414,1
20415,2
20416,1
20417,1
20418,2
20419,0
20420,0
20421,1
20422,2
20423,2
20424,0
20425,2
20426,2
20427,0
20428,1
20429,1
20430,1
20431,2
20432,0
20433,0
20434,0
20435,2
20436,1
20437,0
20438,2
20439,2
20440,0
20441,0
20442,2
20443,0
20444,0
20445,0
20446,1
20447,0
20448,0
20449,1
20450,1
20451,1
20452,1
20453,0
20454,2
20455,1
20456,0
20457,1
20458,0
20459,0
20460,2
20461,1
20462,0
20463,1
20464,1
20465,1
20466,2
20467,2
20468,1
20469,2
20470,0
20471,1
20472,0
20473,2
20474,1
20475,2
20476,2
20477,1
20478,0
20479,1
20480,1
20481,0
20482,2
20483,2
20484,1
20485,1
20486,0
20487,1
20488,2
20489,0
20490,2
20491,0
20492,2
20493,2
20494,1
20495,1
20496,0
20497,2
20498,1
20499,1
20500,2
20501,2
20502,1
20503,0
20504,1
20505,0
20506,0
20507,1
20508,0
20509,0
20510,0
20511,0
20512,0
20513,0
20514,1
20515,2
20516,2
20517,2
20518,1
20519,2
20520,0
20521,1
20522,0
20523,1
20524,2
20525,1
20526,1
20527,0
20528,2
20529,1
20530,1
20531,1
20532,1
20533,0
20534,1
20535,1
20536,0
20537,1
20538,2
20539,0
20540,2
20541,0
20542,0
20543,0
20544,0
20545,2
20546,0
20547,0
20548,2
20549,1
20550,2
20551,2
20552,0
20553,2
20554,1
20555,0
20556,1
20557,1
20558,0
20559,1
20560,1
20561,1
20562,2
20563,2
20564,1
20565,2
20566,2
20567,1
20568,1
20569,2
20570,0
20571,1
20572,2
20573,1
20574,1
20575,1
20576,2
20577,2
20578,2
20579,1
20580,1
20581,0
20582,1
20583,0
20584,2
20585,1
20586,1
20587,0
20588,0
20589,2
20590,0
20591,2
20592,0
20593,1
20594,0
20595,2
20596,1
20597,2
20598,1
20599,1
20600,1
20601,0
20602,2
20603,0
20604,1
20605,0
20606,2
20607,1
20608,0
20609,1
20610,0
20611,1
20612,0
20613,2
20614,2
20615,0
20616,0
20617,0
20618,2
20619,2
20620,2
20621,0
20622,0
20623,0
20624,0
20625,1
20626,2
20627,1
20628,2
20629,1
20630,1
20631,2
20632,1
20633,0
20634,2
20635,1
20636,1
20637,0
20638,1
20639,1
20640,2
20641,0
20642,0
20643,1
20644,0
20645,1
20646,1
20647,1
20648,2
20649,1
20650,1
20651,1
20652,0
20653,2
20654,1
20655,2
20656,1
20657,0
20658,1
20659,1
20660,0
20661,1
20662,1
20663,2
20664,1
20665,1
20666,1
20667,0
20668,1
20669,1
20670,2
20671,0
20672,0
20673,2
20674,1
20675,2
20676,0
20677,0
20678,1
20679,1
20680,1
20681,2
20682,2
20683,1
20684,1
20685,1
20686,1
20687,0
20688,1
20689,1
20690,2
20691,0
20692,0
20693,2
20694,1
20695,0
20696,0
20697,2
20698,2
20699,1
20700,0
20701,1
20702,0
20703,2
20704,1
20705,2
20706,0
20707,1
20708,0
20709,0
20710,0
20711,1
20712,1
20713,2
20714,1
20715,1
20716,1
20717,1
20718,1
20719,1
20720,1
20721,0
20722,2
20723,2
20724,1
20725,0
20726,0
20727,1
20728,0
20729,2
20730,0
20731,1
20732,1
20733,0
20734,0
20735,1
20736,2
20737,2
20738,2
20739,1
20740,0
20741,1
20742,1
20743,2
20744,2
20745,0
20746,2
20747,2
20748,1
20749,2
20750,0
20751,1
20752,1
20753,1
20754,0
20755,1
20756,2
20757,1
20758,0
20759,2
20760,1
20761,0
20762,2
20763,0
20764,1
20765,0
20766,0
20767,1
20768,0
20769,2
20770,2
20771,0
20772,0
20773,0
20774,2
20775,1
20776,0
20777,1
20778,1
20779,1
20780,0
20781,0
20782,1
20783,1
20784,2
20785,0
20786,0
20787,2
20788,1
20789,0
20790,0
20791,2
20792,0
20793,1
20794,0
20795,0
20796,2
20797,2
20798,0
20799,1
20800,1
20801,1
20802,0
20803,2
20804,1
20805,0
20806,0
20807,2
20808,1
20809,1
20810,1
20811,0
20812,0
20813,1
20814,2
20815,1
20816,0
20817,1
20818,1
20819,0
20820,1
20821,1
20822,1
20823,1
20824,2
20825,1
20826,2
20827,0
20828,2
20829,0
20830,0
20831,0
20832,1
20833,2
20834,0
20835,2
20836,1
20837,1
20838,1
20839,2
20840,1
20841,1
20842,0
20843,0
20844,0
20845,1
20846,2
20847,0
20848,1
20849,1
20850,1
20851,2
20852,0
20853,1
20854,1
20855,2
20856,1
20857,1
20858,0
20859,1
20860,1
20861,0
20862,1
20863,1
20864,0
20865,2
20866,0
20867,2
20868,1
20869,0
20870,1
20871,1
20872,0
20873,1
20874,0
20875,0
20876,2
20877,2
20878,0
20879,2
20880,1
20881,0
20882,1
20883,1
20884,2
20885,2
20886,2
20887,2
20888,2
20889,1
20890,2
20891,1
20892,2
20893,0
20894,1
20895,2
20896,2
20897,2
20898,1
20899,1
20900,1
20901,1
20902,2
20903,2
20904,2
20905,1
20906,2
20907,0
20908,1
20909,0
20910,1
20911,1
20912,1
20913,0
20914,0
20915,0
20916,1
20917,2
20918,2
20919,2
20920,2
20921,1
20922,0
20923,1
20924,0
20925,0
20926,0
20927,0
20928,0
20929,0
20930,1
20931,1
20932,0
20933,0
20934,1
20935,2
20936,1
20937,1
20938,2
20939,0
20940,0
20941,0
20942,2
20943,1
20944,1
20945,1
20946,2
20947,2
20948,0
20949,0
20950,0
20951,2
20952,1
20953,0
20954,1
20955,0
20956,0
20957,0
20958,0
20959,1
20960,1
20961,2
20962,2
20963,0
20964,2
20965,1
20966,2
20967,1
20968,1
20969,0
20970,1
20971,1
20972,0
20973,0
20974,0
20975,2
20976,2
20977,0
20978,0
20979,2
20980,0
20981,2
20982,0
20983,0
20984,2
20985,2
20986,1
20987,2
20988,1
20989,0
20990,2
20991,0
20992,0
20993,2
20994,1
20995,1
20996,0
20997,0
20998,0
20999,1
21000,0
21001,1
21002,1
21003,1
21004,1
21005,1
21006,1
21007,2
21008,0
21009,2
21010,0
21011,1
21012,0
21013,0
21014,1
21015,0
21016,2
21017,0
21018,2
21019,1
21020,1
21021,0
21022,0
21023,1
21024,1
21025,1
21026,2
21027,0
21028,1
21029,0
21030,1
21031,1
21032,2
21033,0
21034,1
21035,1
21036,1
21037,1
21038,1
21039,1
21040,0
21041,1
21042,1
21043,2
21044,1
21045,1
21046,1
21047,1
21048,2
21049,1
21050,1
21051,1
21052,1
21053,1
21054,0
21055,1
21056,0
21057,1
21058,2
21059,1
21060,1
21061,0
21062,1
21063,2
21064,2
21065,0
21066,2
21067,1
21068,1
21069,2
21070,2
21071,2
21072,2
21073,1
21074,0
21075,2
21076,1
21077,1
21078,1
21079,1
21080,0
21081,0
21082,2
21083,0
21084,0
21085,0
21086,1
21087,2
21088,1
21089,1
21090,1
21091,2
21092,2
21093,0
21094,1
21095,0
21096,0
21097,0
21098,1
21099,2
21100,2
21101,1
21102,0
21103,0
21104,1
21105,1
21106,1
21107,1
21108,1
21109,1
21110,2
21111,1
21112,2
21113,1
21114,2
21115,1
21116,2
21117,1
21118,0
21119,2
21120,0
21121,2
21122,1
21123,1
21124,2
21125,1
21126,0
21127,2
21128,1
21129,2
21130,2
21131,2
21132,2
21133,1
21134,2
21135,2
21136,0
21137,1
21138,0
21139,0
21140,1
21141,2
21142,0
21143,1
21144,1
21145,2
21146,1
21147,0
21148,2
21149,2
21150,1
21151,2
21152,1
21153,0
21154,1
21155,2
21156,1
21157,1
21158,0
21159,1
21160,1
21161,0
21162,0
21163,1
21164,2
21165,2
21166,1
21167,1
21168,0
21169,1
21170,1
21171,1
21172,2
21173,2
21174,0
21175,1
21176,1
21177,1
21178,1
21179,2
21180,1
21181,0
21182,2
21183,0
21184,2
21185,1
21186,1
21187,1
21188,0
21189,0
21190,2
21191,2
21192,0
21193,0
21194,0
21195,2
21196,0
21197,2
21198,0
21199,0
21200,2
21201,2
21202,1
21203,0
21204,1
21205,0
21206,0
21207,0
21208,0
21209,1
21210,1
21211,1
21212,2
21213,2
21214,2
21215,0
21216,2
21217,2
21218,1
21219,2
21220,1
21221,1
21222,2
21223,2
21224,2
21225,0
21226,2
21227,1
21228,2
21229,1
21230,2
21231,1
21232,0
21233,0
21234,0
21235,0
21236,1
21237,0
21238,1
21239,1
21240,0
21241,1
21242,1
21243,1
21244,2
21245,1
21246,2
21247,1
21248,0
21249,0
21250,0
21251,2
21252,0
21253,1
21254,2
21255,2
21256,1
21257,0
21258,0
21259,1
21260,0
21261,2
21262,0
21263,2
21264,2
21265,1
21266,1
21267,2
21268,2
21269,1
21270,1
21271,0
21272,2
21273,1
21274,0
21275,2
21276,2
21277,1
21278,1
21279,1
21280,2
21281,2
21282,1
21283,2
21284,0
21285,0
21286,1
21287,2
21288,1
21289,1
21290,0
21291,2
21292,1
21293,1
21294,1
21295,2
21296,1
21297,1
21298,2
21299,0
21300,2
21301,0
21302,0
21303,2
21304,1
21305,2
21306,2
21307,2
21308,1
21309,1
21310,1
21311,2
21312,0
21313,2
21314,2
21315,1
21316,1
21317,0
21318,0
21319,2
21320,1
21321,1
21322,1
21323,0
21324,2
21325,2
21326,0
21327,1
21328,1
21329,1
21330,0
21331,1
21332,1
21333,0
21334,2
21335,1
21336,2
21337,2
21338,2
21339,0
21340,2
21341,2
21342,1
21343,1
21344,1
21345,1
21346,0
21347,0
21348,1
21349,2
21350,0
21351,1
21352,1
21353,0
21354,1
21355,1
21356,2
21357,1
21358,1
21359,2
21360,1
21361,2
21362,0
21363,0
21364,1
21365,2
21366,2
21367,1
21368,2
21369,1
21370,2
21371,1
21372,0
21373,0
21374,1
21375,0
21376,2
21377,0
21378,1
21379,2
21380,1
21381,0
21382,1
21383,1
21384,1
21385,1
21386,0
21387,1
21388,2
21389,2
21390,1
21391,1
21392,2
21393,0
21394,2
21395,1
21396,0
21397,2
21398,1
21399,0
21400,1
21401,1
21402,1
21403,0
21404,2
21405,0
21406,2
21407,1
21408,1
21409,2
21410,1
21411,1
21412,0
21413,1
21414,1
21415,0
21416,0
21417,1
21418,2
21419,1
21420,0
21421,0
21422,2
21423,1
21424,2
21425,0
21426,1
21427,2
21428,1
21429,2
21430,1
21431,1
21432,1
21433,0
21434,2
21435,0
21436,1
21437,2
21438,0
21439,1
21440,2
21441,2
21442,0
21443,2
21444,2
21445,2
21446,1
21447,2
21448,2
21449,0
21450,0
21451,1
21452,1
21453,1
21454,2
21455,0
21456,1
21457,2
21458,0
21459,1
21460,2
21461,1
21462,2
21463,2
21464,2
21465,0
21466,1
21467,0
21468,2
21469,0
21470,1
21471,2
21472,0
21473,0
21474,2
21475,1
21476,2
21477,2
21478,1
21479,0
21480,2
21481,2
21482,1
21483,2
21484,1
21485,0
21486,2
21487,0
21488,2
21489,2
21490,0
21491,2
21492,2
21493,2
21494,0
21495,1
21496,2
21497,0
21498,1
21499,1
21500,1
21501,0
21502,0
21503,2
21504,1
21505,2
21506,2
21507,0
21508,1
21509,2
21510,1
21511,1
21512,1
21513,1
21514,2
21515,2
21516,1
21517,1
21518,0
21519,1
21520,2
21521,0
21522,0
21523,1
21524,2
